"tipo_de_establecimiento_de_salud","denominacion","disposicion","calle","provincia_id","provincia_nombre","vencimiento_del_certificado"
"ESTABLECIMIENTO","OCHO GABINETES DE KINESIOLOGIA","951/2014","PARAGUAY  2302",99,"NO IDENTIFICADA","02/09/2019"
"ESTABLECIMIENTO","GERIATRICO LA TATI","1034/2016","SARMIENTO  1751",99,"NO IDENTIFICADA","03/11/2020"
"ESTABLECIMIENTO","COMEDICA SA","244/2016","AV CORONEL DIAZ  1465",99,"NO IDENTIFICADA","28/02/2021"
"ESTABLECIMIENTO","ESTABLECIMIENTO GERIATRICO","1186/2014","PEDRO LOZANO  2747",99,"NO IDENTIFICADA","04/10/2019"
"ESTABLECIMIENTO","SERVICIO DE PSIQUIATRIA A DOMICILIO","955/2016","MAIPU  26",99,"NO IDENTIFICADA","22/07/2021"
"ESTABLECIMIENTO","CEO MISIONES SOCIEDAD DE RESPONSABILIDAD LIMITADA","380/2016","COMANDANTE ANDRESITO  50",99,"NO IDENTIFICADA","29/05/2020"
"ESTABLECIMIENTO","INTERQUATTRO DOMICILIARIA","656/2017","Necochea 21",99,"NO IDENTIFICADA","05/05/2022"
"ESTABLECIMIENTO","FUNDACION MANANTIALES","783/2015","ENTRE RIOS  831",99,"NO IDENTIFICADA","02/07/2020"
"ESTABLECIMIENTO","OBRA SOCIAL DEL PERSONAL DE DIRECCION DE SANIDAD ""LUIS PASTEUR""","897/2017","11 DE SEPTIEMBRE 2139",99,"NO IDENTIFICADA","29/05/2022"
"ESTABLECIMIENTO","CENTRO DE DIALISIS FRESENIUS MEDICAL CARE ARGENTINA SA (SUC OLIVOS)","1073/2015","PUEYRREDON  2047",99,"NO IDENTIFICADA","27/08/2020"
"ESTABLECIMIENTO","RESIDENCIA GERIATRICA MANANTIALES","314/2015","JUJUY  1007",99,"NO IDENTIFICADA","20/03/2020"
"ESTABLECIMIENTO",""" CENTRO DE DIA HOGAR AMOR""","1029/2016","SAN LUIS  2152",99,"NO IDENTIFICADA","02/08/2021"
"ESTABLECIMIENTO","CEMA DE B S.R.L.","891/2017","ARENALES 240",99,"NO IDENTIFICADA","29/05/2022"
"ESTABLECIMIENTO","CESIM CENTRO DE SALUD E INVESTIGACIONES MEDICAS","634/2014","URQUIZA  646",99,"NO IDENTIFICADA","05/07/2019"
"ESTABLECIMIENTO","SID MEDICAL S.A.","2095/2017","Ruta Nacional 14 “B”",99,"NO IDENTIFICADA","22/11/2020"
"ESTABLECIMIENTO","CENTRO MEDICO GRUPO IGEA","351/2015","RICCHIERI 588",99,"NO IDENTIFICADA","08/04/2019"
"ESTABLECIMIENTO","POLICLINICA SERVICIOS INTEGRALES","92/2015","CALLE 38 556",99,"NO IDENTIFICADA","06/02/2020"
"ESTABLECIMIENTO","CENTRO MEDICO NEUROS","1571/2015","COLON  4405",99,"NO IDENTIFICADA","02/10/2018"
"ESTABLECIMIENTO","FUNDACION ESTIMULAR PARA INCLUIR","1115/2016","GENERAL MANUEL BELGRANO 560",99,"NO IDENTIFICADA","22/08/2021"
"ESTABLECIMIENTO",""" CENTRO DE DIAGNOSTICO MEDICO ""","1104/2016","JUNIN 1017",99,"NO IDENTIFICADA","22/08/2021"
"ESTABLECIMIENTO","ADN SAN LUIS","852/2016","MITRE 1340",99,"NO IDENTIFICADA","18/05/2021"
"ESTABLECIMIENTO","CEADIA ESCUELA TERAPEUTICA","261/2014","BUSTAMANTE  170",99,"NO IDENTIFICADA","14/04/2019"
"ESTABLECIMIENTO","UN CONSULTORIO ODONTOLOGICO","809/2016","MALVINAS ARGENTINAS  96",99,"NO IDENTIFICADA","29/10/2020"
"ESTABLECIMIENTO","AMBULANCIAS ASCLEPIO SRL","773/2015","40 1167",99,"NO IDENTIFICADA","29/06/2020"
"ESTABLECIMIENTO","CENTRO MEDICO LOS MANANTIALES NEUROCIENCIAS Y CENTRO DE DIA EN SALUD MENTAL ADICCIONES","177/2015","CORDOBA  2589",99,"NO IDENTIFICADA","26/08/2019"
"ESTABLECIMIENTO","HOGAR GERIATRICO CRISTINA II","696/2015","STROBEL  4841",99,"NO IDENTIFICADA","11/06/2020"
"ESTABLECIMIENTO","CENTRO DE SALUD NORTE","1952/2017","Gervasio Mendez 3952",99,"NO IDENTIFICADA","14/11/2022"
"ESTABLECIMIENTO","MID MEDICINA INTEGRAL DOMICILIARIA SH","302/2015","MARIANO MORENO  1833",99,"NO IDENTIFICADA","18/03/2020"
"ESTABLECIMIENTO","CENTRO DE SALUD FIAMBALA","553/2014","JORGE DEL PINO ESQ SAN MARTIN",99,"NO IDENTIFICADA","12/06/2019"
"ESTABLECIMIENTO","INSTITUTO OFTALMOLOGICO DR CARLOS TABOADA","1111/2014","SARMIENTO  1652",99,"NO IDENTIFICADA","19/09/2019"
"ESTABLECIMIENTO","SALUD SUR SA","895/2014","HIPOLITO IRIGOYEN  265",99,"NO IDENTIFICADA","19/08/2019"
"ESTABLECIMIENTO","POLICLINICA PRIVADA DIAGNOSTICO MAIPU","584/2016","AV MAIPU  1536",99,"NO IDENTIFICADA","06/05/2021"
"ESTABLECIMIENTO","CUATRO GABINETES DE KINESIOLOGIA","1282/2014","AV DE LOS INCAS  4773",99,"NO IDENTIFICADA","07/11/2019"
"ESTABLECIMIENTO","PRAX MED S.A.","829/2016","LAS CAMELIAS  3234",99,"NO IDENTIFICADA","29/06/2021"
"ESTABLECIMIENTO","SERVICIO DE HEMODINAMIA","97/2015","BELGRANO  369",99,"NO IDENTIFICADA","03/11/2019"
"ESTABLECIMIENTO","CASALEGNO, MARIANO ROBERTO","890/2017","Hipólito Irigoyen 497",99,"NO IDENTIFICADA","29/05/2022"
"ESTABLECIMIENTO","INTERGEMED SRL","187/2017","CALLE  45",99,"NO IDENTIFICADA","20/02/2022"
"ESTABLECIMIENTO","KAYODE SRL","675/2016","GOBERNADOR URIARTE  721",99,"NO IDENTIFICADA","19/05/2021"
"ESTABLECIMIENTO","CLINICA LOS OLIVOS","1923/2017","GRAL ACHA  586",99,"NO IDENTIFICADA","24/06/2021"
"ESTABLECIMIENTO","CENTRO MEDICO PRIVADO SALVUS S.R.L.","2079/2017","Ruta Intercomunal E 57",99,"NO IDENTIFICADA","08/09/2018"
"ESTABLECIMIENTO","CLINICA SAGRADO CORAZON DE JESUS S.R.L.","1911/2017","Moreno y Rivadavia",99,"NO IDENTIFICADA","27/01/2020"
"ESTABLECIMIENTO","CENTRO INTEGRAL DE LA VISION","528/2014","DE DOMINICIS  994",99,"NO IDENTIFICADA","10/06/2019"
"ESTABLECIMIENTO",""" IOFA""","1718/2017","bartolome mitre  1242",99,"NO IDENTIFICADA","02/07/2019"
"ESTABLECIMIENTO","CLINICA PRIVADA NEUROPSIQUIATRICA MARIAZELL","136/2016","CARLOS CALVO  2551",99,"NO IDENTIFICADA","28/01/2021"
"ESTABLECIMIENTO","RESIDENCIAL 9 DE JULIO","1550/2014","SALTA 1831",99,"NO IDENTIFICADA","22/12/2019"
"ESTABLECIMIENTO","POLICLINICA PREVENIR LABORAL SA","595/2014","AV DEL LIBERTADOR  153",99,"NO IDENTIFICADA","24/06/2019"
"ESTABLECIMIENTO","INTERNISTAS S.R.L.","853/2017","AVENIDA ARTURO ILLIA 399",99,"NO IDENTIFICADA","23/05/2022"
"ESTABLECIMIENTO","IMAGENES ODONTOLOGICAS SRL","1185/2014","RIOJA  1218",99,"NO IDENTIFICADA","04/10/2019"
"ESTABLECIMIENTO","HOGAR GALLEGO PARA ANCIANOS","514/2017","MARIO BRAVO ESQ SGTO CABRAL",99,"NO IDENTIFICADA","18/09/2020"
"ESTABLECIMIENTO","CENTRO MEDICO DIAGNUS SA","23/2016","TIRSO DE MOLINA 60",99,"NO IDENTIFICADA","12/11/2018"
"ESTABLECIMIENTO","IGBA INSTITUTO GINECOLOGICO BUENOS AIRES","902/2015","ARTURO MELO  2989",99,"NO IDENTIFICADA","24/07/2020"
"ESTABLECIMIENTO","SANATORIO NUESTRA SEÑORA DEL PILAR","1427/2015","AV GAONA  3979",99,"NO IDENTIFICADA","09/12/2019"
"ESTABLECIMIENTO","HOGAR GERIATRICO ALEM","837/2015","ALEM  3357",99,"NO IDENTIFICADA","15/07/2020"
"ESTABLECIMIENTO","MEDICINA AL INSTANTE SA","610/2015","SAN MARTIN  241",99,"NO IDENTIFICADA","27/05/2020"
"ESTABLECIMIENTO","CENTRO MEDICO Y ODONTOLOGICO MEDIFE ASOCIACION CIVIL","1209/2014","JUAN BAUTISTA ALBERDI  3180",99,"NO IDENTIFICADA","29/10/2019"
"ESTABLECIMIENTO","BEM EMERGENCIAS MEDICAS","395/2015","1º DE MAYO  1780",99,"NO IDENTIFICADA","13/04/2020"
"ESTABLECIMIENTO","CLIJNICA DE FRACTURAS Y ORTOPEDIA SERVICIO DE TOMOGRAFIA COMPUTADA Y RESONANCIA MAGNETICA","710/2015","INDEPENDENCIA  1475",99,"NO IDENTIFICADA","23/06/2019"
"ESTABLECIMIENTO","FRESENIUS MEDICAL CARE","206/2015","VICENTE LOPEZ 1051",99,"NO IDENTIFICADA","25/02/2020"
"ESTABLECIMIENTO","INSTITUTO DE CIRUGIA AMBULATORIA SRL","1186/2015","MONTEAGUDO  278",99,"NO IDENTIFICADA","18/09/2020"
"ESTABLECIMIENTO","MEDICOS DE OJOS","852/2014","GENERAL BELGRANO 3440",99,"NO IDENTIFICADA","15/08/2019"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS","195/2017","BARTOLOMÉ MITRE 3075",99,"NO IDENTIFICADA","20/02/2022"
"ESTABLECIMIENTO","ASOCIACION CENTRO ESPERANZA","434/2018","1º de Mayo 40",99,"NO IDENTIFICADA","14/12/2020"
"ESTABLECIMIENTO","ISAAV SRL","214/2016","LIBERTADOR  870",99,"NO IDENTIFICADA","18/02/2021"
"ESTABLECIMIENTO","MUTUAL ABRIL","1321/2016","moreno 227",99,"NO IDENTIFICADA","30/12/2019"
"ESTABLECIMIENTO","INSTITUTO BIOQUIMICO DR OSVALDO N GARCIARENA SRL","514/2015","CASTELLI  257",99,"NO IDENTIFICADA","05/05/2020"
"ESTABLECIMIENTO","CENTRO MEDICO","1365/2014","OLAZABAL  5668",99,"NO IDENTIFICADA","22/11/2019"
"ESTABLECIMIENTO","HOGAR DE ANCIANOS SAN PANTALEON","379/2016","BERNARDO DE IRIGOYEN  2925",99,"NO IDENTIFICADA","04/04/2021"
"ESTABLECIMIENTO","TRES CONSULTORIOS DE KINESIOLOGIA","1924/2017","PARAGUAY  2028",99,"NO IDENTIFICADA","08/11/2022"
"ESTABLECIMIENTO","CENTRO DE KINESIOLOGIA DEPORTIVA KINESIO","1049/2016","NOCOLAS AVELLANEDA  404",99,"NO IDENTIFICADA","02/06/2019"
"ESTABLECIMIENTO","CEMIC","711/2017","galvan 4102",99,"NO IDENTIFICADA","16/05/2022"
"ESTABLECIMIENTO","WOMAN MEDICAL GROUP","1285/2016","AGUSTIN GARCIA BLOQUE 2 8852",99,"NO IDENTIFICADA","30/09/2021"
"ESTABLECIMIENTO","LUXOR S.R.L","914/2017","ALEM 325",99,"NO IDENTIFICADA","31/05/2022"
"ESTABLECIMIENTO","HOGAR DE ANCIANOS PARQUE ATHENEA","959/2015","HIPOLITO YRIGOYEN  2315",99,"NO IDENTIFICADA","03/08/2020"
"ESTABLECIMIENTO","GRUPO FS S.A.","1108/2015","AVDA. GAONA 4316",99,"NO IDENTIFICADA","01/09/2020"
"ESTABLECIMIENTO","MAX SALUD","1297/2014","ALEM  279",99,"NO IDENTIFICADA","11/11/2019"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS","308/2018","Gobernador Paz 1523",99,"NO IDENTIFICADA","02/03/2023"
"ESTABLECIMIENTO","COLEGIO DE ODONTOLOGOS DE CURUZU CUATIA","721/2017","IRASTORZA  434",99,"NO IDENTIFICADA","17/05/2022"
"ESTABLECIMIENTO","HOGAR GERIATRICO SANTA AIDA","868/2016","AV JUAN XXIII 515",99,"NO IDENTIFICADA","06/07/2021"
"ESTABLECIMIENTO","CONEXION SALUD SRL","79/2016","AV CORRIENTES  525",99,"NO IDENTIFICADA","20/01/2021"
"ESTABLECIMIENTO","CONSULTORIO DE TOMOGRAFIA IMAGENES LA PAZ S.R.L.","1138/2016","9 DE JULIO 1085",99,"NO IDENTIFICADA","03/06/2019"
"ESTABLECIMIENTO","RESONANCIA DEL CENTRO SA","232/2015","LAVALLE  546",99,"NO IDENTIFICADA","04/03/2020"
"ESTABLECIMIENTO","CENTRO MEDICO MUTUAL A.M.E.F.M.A.S.","884/2016","ENTRE RIOS 362",99,"NO IDENTIFICADA","01/02/2019"
"ESTABLECIMIENTO","TRES CONSULTORIOS ODONTOLOGICOS","477/2015","JURAMENTO  2059",99,"NO IDENTIFICADA","23/04/2020"
"ESTABLECIMIENTO","CIDEM","1090/2016","DEAN FUNES 570",99,"NO IDENTIFICADA","13/01/2019"
"ESTABLECIMIENTO","INSTITUTO OFTALMOLOGICO VISION LASER","2077/2017","Aberastain 73",99,"NO IDENTIFICADA","08/10/2020"
"ESTABLECIMIENTO","HOSPITAL DE LA ASOCIACION MEDICA DE BAHI BLANCA DR FELIPE GLASMAN","553/2016","PATRICIOS  347",99,"NO IDENTIFICADA","02/05/2021"
"ESTABLECIMIENTO","RESONANCIA DEL CENTRO","975/2015","AV DE LOS TRABAJADORES  3347",99,"NO IDENTIFICADA","03/08/2020"
"ESTABLECIMIENTO","UNIDAD MOVIL DE TRASLADO A PACIENTES","1450/2018","27 DE ABRIL  121",99,"NO IDENTIFICADA","29/06/2021"
"ESTABLECIMIENTO","DOS (2) CONSULTORIOS MÉDICOS","1980/2017","Avenida de Mayo 953",99,"NO IDENTIFICADA","15/11/2022"
"ESTABLECIMIENTO","SANATORIO SANTA ROSA","1594/2015","MITRE  188",99,"NO IDENTIFICADA","17/12/2020"
"ESTABLECIMIENTO","CENTRO DE ESPECIALIDADES PEDIATRICAS ESTACION INFANCIA","1360/2014","SUIPACHA  109",99,"NO IDENTIFICADA","23/09/2019"
"ESTABLECIMIENTO","GABINETE DE KINESIOLOGIA ESPECIALIZADO DE TRATAMIENTO","514/2016","MANUEL CASTRO  1874",99,"NO IDENTIFICADA","20/04/2021"
"ESTABLECIMIENTO","PRESTACIONES RG S.A.","1966/2017","SAN MARTIN  141",99,"NO IDENTIFICADA","15/11/2022"
"ESTABLECIMIENTO","CLINICA PRIVADA CENTRO ASISTENCIAL NEUROPSIQUIATRICO","183/2016","ECHEVERRIA  278",99,"NO IDENTIFICADA","11/02/2021"
"ESTABLECIMIENTO","CENTRO DE LA MANO BUENOS AIRES","315/2015","VIAMONTE 1632",99,"NO IDENTIFICADA","20/03/2020"
"ESTABLECIMIENTO","CENTRO DE NEFROLOGIA Y DIALISIS MERCEDES RTS","913/2014","2 ESQUINAS",99,"NO IDENTIFICADA","27/08/2019"
"ESTABLECIMIENTO","GERIATRICO EL ARCANGEL","328/2015","SAN MARTIN  810",99,"NO IDENTIFICADA","12/06/2019"
"ESTABLECIMIENTO","CLINICA CENI SA","1388/2014","ANDRES BARANDA  1085",99,"NO IDENTIFICADA","26/11/2019"
"ESTABLECIMIENTO","ASILO DE ANCIANOS MUNICIPAL","691/2014","BUENOS AIRES Y AYACUCHO",99,"NO IDENTIFICADA","11/07/2019"
"ESTABLECIMIENTO","VACUNATORIO","45/2016","AV MONROE  3407",99,"NO IDENTIFICADA","19/01/2021"
"ESTABLECIMIENTO","FUNDACION PROGRAMA YO PUDE","166/2016","LEON XIII  1418",99,"NO IDENTIFICADA","05/02/2021"
"ESTABLECIMIENTO","CENTRO INTEGRAL ODONTOLOGICO","1265/2017","Avenida Pueyrredon 1770",99,"NO IDENTIFICADA","08/01/2020"
"ESTABLECIMIENTO","CONSULTORIO PERINAT PRIVADO SRL","1483/2015","BELGRANO  498",99,"NO IDENTIFICADA","28/09/2018"
"ESTABLECIMIENTO","SERVICIO DE TERAPIA RADIANTE","1595/2015","ALMA FUERTE Y FRANCIA  68",99,"NO IDENTIFICADA","17/12/2020"
"ESTABLECIMIENTO","POLICLINICA L ALTRA SALUD","1195/2014","URUGUAY  87",99,"NO IDENTIFICADA","29/10/2019"
"ESTABLECIMIENTO","CENTRO DE REHABILITACIÓN REBIOGRAL SA","1468/2016","HIPOLITO YIGOYEN 4177",99,"NO IDENTIFICADA","23/11/2021"
"ESTABLECIMIENTO","CENTRO MEDICO","256/2016","AV CORDOBA  1714",99,"NO IDENTIFICADA","28/02/2021"
"ESTABLECIMIENTO","INTERNATIONAL HEALTH SERVICE ARGENTINA SA","604/2015","BARTOLOME MITRE  853",99,"NO IDENTIFICADA","16/04/2020"
"ESTABLECIMIENTO","UN VACUNATORIO","252/2017","AV CORDOBA  5775",99,"NO IDENTIFICADA","04/03/2022"
"ESTABLECIMIENTO","DON ESTEBAN","578/2016","BUENOS AIRES 4440",99,"NO IDENTIFICADA","03/05/2021"
"ESTABLECIMIENTO","CENTRO DE ESTIMULACION TEMPRANA Y REEDUCACION DE PATOLOGIAS DE LA COMUNICACION CER","mar-15","25 DE MAYO  716",99,"NO IDENTIFICADA","07/01/2020"
"ESTABLECIMIENTO","SERVICIO DE INTERNACION DOMICILIARIA RED VITAL","176/2015","MENDOZA  3744",99,"NO IDENTIFICADA","01/09/2019"
"ESTABLECIMIENTO","HOSPITAL DE DIA SAN PABLO","962/2014","54 643",99,"NO IDENTIFICADA","02/09/2019"
"ESTABLECIMIENTO","SANATORIO CLINICA PRIVADA NORTE","489/2015","CALLE 28 544",99,"NO IDENTIFICADA","29/04/2020"
"ESTABLECIMIENTO","SERVICIO DE INTERNACION DOMICILIARIA","ago-15","LIMA 355",99,"NO IDENTIFICADA","07/01/2020"
"ESTABLECIMIENTO","LABORATORIO DE PATLOGIA Y CITOLOGIA","1238/2015","LA RIOJA  2042",99,"NO IDENTIFICADA","13/10/2020"
"ESTABLECIMIENTO","CEMFYR SAN LAZARO","1645/2015","SALTA  1253",99,"NO IDENTIFICADA","22/12/2020"
"ESTABLECIMIENTO","SANATORIO PRIVADO DEL INTERIOR S.R.L.","2042/2017","Figueroa Alcorta 37",99,"NO IDENTIFICADA","25/10/2018"
"ESTABLECIMIENTO","CENTRO ASISTENCIAL DE AYUDA MUTUAL DEL PERSONAL DE GENDARMERIA NACIONAL AMUGENAL","1642/2015","SAN LUIS 3228",99,"NO IDENTIFICADA","29/09/2020"
"ESTABLECIMIENTO","HOGAR GERIATRICO LA LUISA S.A.","1096/2016","ELEDORO LOBOS 270",99,"NO IDENTIFICADA","22/08/2021"
"ESTABLECIMIENTO","POLICONSULTORIOS EMEDES SRL","1269/2014","LAVALLE  2746",99,"NO IDENTIFICADA","31/10/2019"
"ESTABLECIMIENTO","FUNDACION DR JUAN JOSE AVANZI","113/2016","GRANADEROS  310",99,"NO IDENTIFICADA","28/01/2021"
"ESTABLECIMIENTO","CENTRO MEDICO AREVALO MEDICINA","796/2015","ENTRE RIOS  130",99,"NO IDENTIFICADA","14/01/2019"
"ESTABLECIMIENTO","HOGAR GERIATRICO LOS REYES","1530/2014","FALUCHO  1745",99,"NO IDENTIFICADA","22/12/2019"
"ESTABLECIMIENTO","HOSPITAL UNIVERSITARIO AUSTRAL","1245/2017","avenida Pte. Perón 1500",99,"NO IDENTIFICADA","21/07/2022"
"ESTABLECIMIENTO","DIAVERUM ARGENTINA (SEDE SAN NICOLAS)","568/2014","LAMADRID  124",99,"NO IDENTIFICADA","18/06/2019"
"ESTABLECIMIENTO","CLINICA PRIVADA LIBERTAD S.A.","1127/2016","AVENIDA PATRICIOS  4855",99,"NO IDENTIFICADA","13/06/2021"
"ESTABLECIMIENTO","ASOCIACION CIVIL NARRACIONES PROGRAMA TERAPEUTICO","1230/2015","BOGOTA  3880",99,"NO IDENTIFICADA","06/10/2020"
"ESTABLECIMIENTO","INSTITUTO DE DIAGNOSTICO DR. LAMBERTINI DIMSA","374/2016","AV CENTENARIO  333",99,"NO IDENTIFICADA","04/04/2021"
"ESTABLECIMIENTO","CIRCULO REGIONAL DE MEDICOS LAS VARILLAS","462/2014","MITRE  445",99,"NO IDENTIFICADA","22/05/2019"
"ESTABLECIMIENTO","CENTRO DE REHABILITACION INTENSIVA MULTIMODAL SURGIR","960/2014","H IRIGOYEN  9173",99,"NO IDENTIFICADA","02/09/2019"
"ESTABLECIMIENTO","CLINICA PSIQUIATRICA ANAKAINOSIS S.R.L.","193/2017","ROQUE GONZALEZ  1215",99,"NO IDENTIFICADA","20/02/2022"
"ESTABLECIMIENTO","CENTRO GERIATRICO DORREGO SRL","252/2015","GUEVARA  311",99,"NO IDENTIFICADA","05/03/2020"
"ESTABLECIMIENTO","INSTITUTO SENDERO","503/2015","RODHE  163",99,"NO IDENTIFICADA","12/12/2019"
"ESTABLECIMIENTO","AMANKAI ODONTOLOGIA SRL","547/2016","BARTOLOME MITRE  616",99,"NO IDENTIFICADA","08/01/2021"
"ESTABLECIMIENTO","CLINICA DE LA ESPERANZA","1163/2015","TRES ARROYOS 2058",99,"NO IDENTIFICADA","15/09/2020"
"ESTABLECIMIENTO","C.P.I. CENTRO PSICOTERAPÉUTICO INTEGRAL S.R.L.","720/2018","Sixto Fernández 230",99,"NO IDENTIFICADA","08/11/2022"
"ESTABLECIMIENTO","GERIATRICO SAGRADO CORAZON DE JESUS","292/2016","LISANDRO DE LA TORRE  283",99,"NO IDENTIFICADA","30/12/2020"
"ESTABLECIMIENTO","CENTRO DE DIALISIS","368/2015","BOULEVARD DE LOS CONSTITUYENTES",99,"NO IDENTIFICADA","08/04/2020"
"ESTABLECIMIENTO","HOSPITAL PRIVADO DARRAGUEIRA","882/2015","DR VIÑAS  446",99,"NO IDENTIFICADA","24/07/2020"
"ESTABLECIMIENTO","GALLARDO LABORATORIO DE ANATOMIA PATOLOGICA","1212/2016","9 DE JULIO 22",99,"NO IDENTIFICADA","14/10/2020"
"ESTABLECIMIENTO","PALMIRA","435/2018","Dorrego 149",99,"NO IDENTIFICADA","09/11/2022"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS ""LACE""","855/2016","AV VELEZ SARSFIELD 528",99,"NO IDENTIFICADA","21/04/2019"
"ESTABLECIMIENTO","CENTRO DE HEMODINAMICA Y CARDIOLOGIA INTERVENCIONISTA NIVEL A","2013/2017","Güemes y Deocarets",99,"NO IDENTIFICADA","04/04/2022"
"ESTABLECIMIENTO","PALABRAS MAYORES","1578/2015","DOMINGO FAUSTINO SARMIENTO  2662",99,"NO IDENTIFICADA","17/12/2020"
"ESTABLECIMIENTO","CENTRO NEFROLOGICO DIAVERUM ARGENTINA SA SEDE CORDOBA","318/2015","PEDRO AÑATE  253",99,"NO IDENTIFICADA","20/03/2020"
"ESTABLECIMIENTO","SINC IMAGENES ODONTOLOGICAS SRL","859/2016","SAAVEDRA 150",99,"NO IDENTIFICADA","29/04/2021"
"ESTABLECIMIENTO","CENTRO DE ESTUDIOS DIGESTIVOS","1096/2015","MITRE 2951",99,"NO IDENTIFICADA","31/08/2020"
"ESTABLECIMIENTO","REMISALUD","151/2016","BELGRANO  632",99,"NO IDENTIFICADA","05/02/2021"
"ESTABLECIMIENTO","CLINICA MONOVALENTE","914/2014","VIRREY DEL PINO  2530",99,"NO IDENTIFICADA","27/08/2019"
"ESTABLECIMIENTO","IMAGO IMAGENES ODONTOLOGICAS SRL","144/2016","CORDOBA 2590",99,"NO IDENTIFICADA","04/02/2021"
"ESTABLECIMIENTO","CENTRO MEDICO CETIR","133/2016","CHACABUCO  1046",99,"NO IDENTIFICADA","13/10/2020"
"ESTABLECIMIENTO","HOGAR GERIATRICO DA ROQUE","788/2016","PIEDRABUENA 24",99,"NO IDENTIFICADA","17/06/2021"
"ESTABLECIMIENTO","INSTITUTO SAN MARCOS","141/2015","SARMIENTO  92",99,"NO IDENTIFICADA","01/12/2019"
"ESTABLECIMIENTO","UN CONSULTORIO SITO EN COBERTURA MEDICA Y ASISTECIAL INTEGRAL SRL","1025/2014","HUMBERTO PRIMO  220",99,"NO IDENTIFICADA","30/06/2019"
"ESTABLECIMIENTO","LA SEGUNDA ART S.A.","335/2018","Santa Fe 2014",99,"NO IDENTIFICADA","02/09/2019"
"ESTABLECIMIENTO","CENTRO DE DIAGNOSTICO SAN JORGE","1253/2014","GOBERNADOR MAIZ  830",99,"NO IDENTIFICADA","30/10/2019"
"ESTABLECIMIENTO","INSTITUTO CONCI CARPINELLA SRL PRIVADO","1456/2018","SANTA ROSA  748",99,"NO IDENTIFICADA","06/03/2019"
"ESTABLECIMIENTO","PORTAL MIRO","1154/2015","5 86",99,"NO IDENTIFICADA","15/09/2020"
"ESTABLECIMIENTO","ASOCIACION CIVIL COLEGIO DE PSICOLOGOS ALTO VALLE OESTE","1104/2014","FERNANDEZ ORO 720",99,"NO IDENTIFICADA","19/09/2019"
"ESTABLECIMIENTO","ENDOVASCULAR SRL","987/2015","AV MOSCONI  1716",99,"NO IDENTIFICADA","25/11/2019"
"ESTABLECIMIENTO","CONSULTORIO OFTALMOLOGICO MOLDES","1345/2015","AV ESPORA  1139",99,"NO IDENTIFICADA","29/10/2020"
"ESTABLECIMIENTO","CENTRO DE DIAGNOSTICO POR IMÁGENES TC BERNAL","2084/2017","Videla 130",99,"NO IDENTIFICADA","07/10/2022"
"ESTABLECIMIENTO","CENTRO DE FISIATRIA Y REHABILITACION CEFIRE SRL","575/2015","CALLE 69 640",99,"NO IDENTIFICADA","19/05/2020"
"ESTABLECIMIENTO","CENTRO DE DIA EN SALUD MENTAL ADICCIONES PROGRAMA ANDRES","265/2016","3 DE FEBRERO  1265",99,"NO IDENTIFICADA","28/02/2021"
"ESTABLECIMIENTO","CENTRO MEDICO NORTE","254/2015","FRANCIA ESQ CECILIA VOENA",99,"NO IDENTIFICADA","05/03/2020"
"ESTABLECIMIENTO","HOGAR DE ANCIANOS JAVE","867/2015","SANTA ROSA  120",99,"NO IDENTIFICADA","20/07/2020"
"ESTABLECIMIENTO","INSTITUTO ESPECIALIZADO ALEXANDER FLEMING","832/2015","AV CRAMER  1180",99,"NO IDENTIFICADA","20/03/2020"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS","446/2014","SUCRE  2320",99,"NO IDENTIFICADA","21/05/2019"
"ESTABLECIMIENTO","CENTRO MEDICO FELIZIANI","805/2016","FELIZIANI 1940",99,"NO IDENTIFICADA","03/05/2019"
"ESTABLECIMIENTO","ESTABLECIMIENTO PREVENTIVO ASISTENCIAL","753/2014","QUIRNO  90",99,"NO IDENTIFICADA","22/07/2019"
"ESTABLECIMIENTO","CRIBE","1500/2015","SAN MARTIN  848",99,"NO IDENTIFICADA","28/11/2020"
"ESTABLECIMIENTO","INSTITUTO DE REHABILITACION CARDIACA CENCOR CENTRO DEL CORAZON","162/2015","ENTRE RIOS  619",99,"NO IDENTIFICADA","05/05/2019"
"ESTABLECIMIENTO","CONSULTORIOS MEDICOS DIAGNOSTICO Y SERVICIOS","80/2016","AV CORDOBA 24",99,"NO IDENTIFICADA","18/11/2020"
"ESTABLECIMIENTO","CENTRO CARDIOLOGICO CASILDA","224/2015","LISANDRO DE LA TORRE 1200",99,"NO IDENTIFICADA","04/03/2020"
"ESTABLECIMIENTO","CENTRO LAS ROSAS S.R.L.","309/2018","Las Rosas 248",99,"NO IDENTIFICADA","09/12/2019"
"ESTABLECIMIENTO","INSTITUTO BUENOS AIRES","139/2015","HIPOLITO IRIGOYEN  6669",99,"NO IDENTIFICADA","19/02/2020"
"ESTABLECIMIENTO","SERVICIO DE DIAGNOSTICO POR IMAGENES","743/2015","BELGRANO  363",99,"NO IDENTIFICADA","01/06/2020"
