"establecimiento_id","establecimiento_nombre","provincia_id","provincia_nombre","departamento_id","departamento_nombre","localidad_id","localidad_nombre","origen_financiamiento","categoria_id","categoria_nombre","codigo_postal","domicilio","sitio_web"
"70820492887585","MUTUAL DE EMPLEADOS BANCARIOS DE SANTA FE","21","Santa Fe","00454","General Obligado",82049180,"RECONQUISTA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3567,"PATRICIO DIEZ 1025","*sin dato*"
"70820492887586","MUTUAL DE INTEGRANTES DEL PODER JUDICIAL","21","Santa Fe","00454","General Obligado",82049180,"RECONQUISTA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3567,"IRIONDO 741","*sin dato*"
"70820702887587","MUTUAL DEL PERSONAL DEL GRUPO MÉDICO LAS COLONIAS","21","Santa Fe","00457","Las Colonias",82070040,"EMPALME SAN CARLOS","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3007,"LISANDRO DE LA TORRE 461","*sin dato*"
"70820912887588","MUTUAL DE INTEGRANTES DEL PODER JUDICIAL","21","Santa Fe","00459","San Cristóbal",82091220,"SAN CRISTOBAL","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3070,"CASEROS 1119","*sin dato*"
"70821052887589","MUTUAL DE AYUDA ENTRE ASOCIADOS Y ADHERENTES DEL CLUB ATLÉTICO SAN GENARO","21","Santa Fe","00461","San Jerónimo",82105240,"SAN GENARO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2146,"UDINO GALETTO ESQ. LAVALLE","*sin dato*"
"70820912887590","MUTUAL SAN GUILLERMO","21","Santa Fe","00459","San Cristóbal",82091230,"SAN GUILLERMO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2347,"MARIANO MORENO 103","*sin dato*"
"70821262787591","ASOCIACIÓN DE OBRAS SOCIALES DE SAN JORGE","21","Santa Fe","00464","San Martín",82126140,"SAN JORGE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2451,"EVA PERÓN 1301","*sin dato*"
"70820212887592","ASOCIACIÓN MUTUAL DE AYUDA ENTRE ASOCIADOS Y ADHERENTES DEL CLUB SPORTIVO SANTA CLARA","21","Santa Fe","00450","Castellanos",82021350,"SANTA CLARA DE SAGUIER","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2315,"MORENO Y STA. CLARA DE ASIS","*sin dato*"
"70820632887594","MUTUAL ASOCIACIÓN MUTUALISTA DE EMPLEADOS PÚBLICOS","21","Santa Fe","00456","La Capital",82063170,"SANTA FE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3000,"SAN JERÓNIMO 2833","*sin dato*"
"70820632887595","MUTUAL AMUR","21","Santa Fe","00456","La Capital",82063170,"SANTA FE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3000,"25 DE MAYO 2091","*sin dato*"
"70780212383358","FARMACIA LA FRANCO DEL SUR","20","Santa Cruz","00442","Güer Aike",78021040,"RIO GALLEGOS","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",9400,"JUAN BARK Nº 35","*sin dato*"
"70420212354014","FARMACIA CHANGO MAS","11","La Pampa","00287","Capital",42021020,"SANTA ROSA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",6300,"AV CIRCUVALACION SANTIAGO MARZO Nº 1550","*sin dato*"
"70740352380597","ROCA 1","19","San Luis","00435","General Pedernera",74035070,"VILLA MERCEDES","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5730,"AVENIDA MITRE Nº 600","*sin dato*"
"70020012318798","SERVICIO DE ESTERILIZACION Y FARMACIA","01","CABA","00001","Ciudad de Buenos Aires",2001010,"CIUDAD DE BUENOS AIRES","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",0,"AVENIDA  DIRECTORIO 4743","*sin dato*"
"70140982334522","LATINA","06","Córdoba","00205","Río Cuarto",14098230,"RIO CUARTO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5800,"Avenida Amadeo Sabattini 2151","*sin dato*"
"70140142334523","LIDER JUJUY","06","Córdoba","00193","Capital",14014010,"CORDOBA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5000,"Jujuy 520","*sin dato*"
"70140142334524","LIEGÑINI","06","Córdoba","00193","Capital",14014010,"CORDOBA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5000,"Rufino de Elizalde","*sin dato*"
"70140282334525","LUJAN","06","Córdoba","00195","Cruz del Eje",14028050,"CRUZ DEL EJE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5280,"Carlos Pellegrini 565","*sin dato*"
"70141472334667","ALTA GRACIA","06","Córdoba","00212","Santa María",14147010,"ALTA GRACIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5186,"San Martín 198","*sin dato*"
"70140912334726","LA CUMBRE","06","Córdoba","00204","Punilla",14091110,"LA CUMBRE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5178,"Belgrano 232","*sin dato*"
"70740352380595","LA BOTICA","19","San Luis","00435","General Pedernera",74035070,"VILLA MERCEDES","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5730,"MZNA 6047 CASA 23, BARRIO JARDÍN DEL SUR","*sin dato*"
"70700282378021","NUEVA PUEYRREDON","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"PUEYRREDON 560/ 612 (Norte)","*sin dato*"
"70340492347873","FARMARED","09","Formosa","00266","Pilcomayo",34049010,"CLORINDA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3610,"Juan Bautista Alberdi 744","*sin dato*"
"70861472393347","GUTIERREZ","22","Santiago del Estero","00488","Río Hondo",86147130,"TERMAS DE RIO HONDO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4220,"25 de Mayo 193","*sin dato*"
"70861192393349","CHACO","22","Santiago del Estero","00482","Moreno",86119100,"QUIMILI","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3740,"San Martín 225","*sin dato*"
"70701122377913","ULLUM","18","San Juan","00428","Ullúm",70112010,"VILLA IBAÑEZ","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5409,"RUTA N° 60 S/N-DEPARTAMENTO ULLUM","*sin dato*"
"70020012318819","FARMACIAS DEL DR AHORRO ( AV. REGIMIENTO PATRICIOS 570 )","01","CABA","00001","Ciudad de Buenos Aires",2001010,"CIUDAD DE BUENOS AIRES","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",0,"AV . REGIMIENTO PATRICIOS 570","*sin dato*"
"70140912334716","MONDINO","06","Córdoba","00204","Punilla",14091250,"VILLA CARLOS PAZ","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5152,"Avda. San Martin 59","*sin dato*"
"70820632887596","ASOCIACIÓN MUTUAL UNIÓN SOLIDARIA -A.M.U.S.-","21","Santa Fe","00456","La Capital",82063170,"SANTA FE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3000,"RIVADAVIA 3076","*sin dato*"
"70820632387597","SINDICAL ASOCIACIÓN DEL PERSONAL NO DOCENTE DE LA UNIVERSIDAD NACIONAL DEL LITORAL","21","Santa Fe","00456","La Capital",82063170,"SANTA FE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3000,"1º DE MAYO 3164","*sin dato*"
"70820632887598","MUTUAL DE EMPLEADOS BANCARIOS DE SANTA FE (ME.BA.FE)","21","Santa Fe","00456","La Capital",82063170,"SANTA FE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3000,"TUCUMAN 2653","*sin dato*"
"70820632387599","CENTRO UNIÓN EMPLEADOS DE COMERCIO","21","Santa Fe","00456","La Capital",82063170,"SANTA FE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3000,"SAN MARTÍN 2865","*sin dato*"
"70820632387600","SINDICAL LUZ Y FUERZA","21","Santa Fe","00456","La Capital",82063170,"SANTA FE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3000,"9 DE JULIO 2682","*sin dato*"
"70820632887601","MUTUAL 12 DE MAYO","21","Santa Fe","00456","La Capital",82063170,"SANTA FE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3000,"TUCUMAN 3189","*sin dato*"
"70820632887602","MUTUAL JERÁRQUICOS SALUD","21","Santa Fe","00456","La Capital",82063170,"SANTA FE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3000,"AVDA. FACUNDO ZUVIRÍA 4536","*sin dato*"
"70820632887603","MUTUAL DE INTEGRANTES DEL PODER JUDICIAL","21","Santa Fe","00456","La Capital",82063170,"SANTA FE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3000,"SAN MARTÍN 1732","*sin dato*"
"70820632787604","OBRA SOCIAL O.S.P.L.A.D.","21","Santa Fe","00456","La Capital",82063170,"SANTA FE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3000,"SALTA 2960","*sin dato*"
"70820632887605","ASOCIACIÓN MUTUAL SANTO TOMÁS DE AQUINO","21","Santa Fe","00456","La Capital",82063180,"SANTO TOME","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3016,"MORENO 1898","*sin dato*"
"70820632887607","MUTUAL VERDE","21","Santa Fe","00456","La Capital",82063180,"SANTO TOME","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3016,"BELGRANO 2121","*sin dato*"
"70820212787608","OBRA SOCIAL A.T.I.L.R.A.","21","Santa Fe","00450","Castellanos",82021360,"SUNCHALES","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2322,"25 DE MAYO 69","*sin dato*"
"70820772887609","MUTUAL DE INTEGRANTES DEL PODER JUDICIAL -TOSTADO-","21","Santa Fe","00447","9 de Julio",82077080,"TOSTADO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3060,"12 DE OCTUBRE 1390","*sin dato*"
"70820842387612","ARROYITO","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"ALBERDI 423","*sin dato*"
"70820842387613","AMIGO","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"GORRITI 299","*sin dato*"
"70820842387614","AZAR","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"PERON JUAN DOMINGO PRES AV 6389","*sin dato*"
"70820842387615","APOTEKA","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"PELLEGRINI CARLOS AV 1760","*sin dato*"
"70820842387616","ARIAS","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"PELLEGRINI CARLOS AV 4099","*sin dato*"
"70140142334536","VERDEFARMA","06","Córdoba","00193","Capital",14014010,"CORDOBA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5000,"Avenida Padre Claret","*sin dato*"
"70140142334544","GEOFARMA","06","Córdoba","00193","Capital",14014010,"CORDOBA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5000,"Jerónimo Luis de Cabrera 333","*sin dato*"
"70820842387777","FRANCHINI","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"MONTEVIDEO 4660","*sin dato*"
"70820842387764","ENTRECONTI","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"LAGOS OVIDIO AV 5106","*sin dato*"
"70820842387765","EMBON","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"TUCUMAN 1902","*sin dato*"
"70820842387766","FORT","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"NTRA SRA DEL ROSARIO BIS AV 569","*sin dato*"
"70820842387767","FARMA 4","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"OROO NICASIO BV 2609","*sin dato*"
"70820842387768","F. CERRUTTI","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"SEGUI JUAN FRANCISCO BV 372","*sin dato*"
"70820842387771","FLAVIO ROSSI","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"DORREGO MANUEL 91","*sin dato*"
"70820842387772","FERNANDEZ SAVIOLI","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"IRIGOYEN HIPOLITO AV 1407","*sin dato*"
"70820842387773","FRONTONS","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"PASO JUAN JOSE 6045","*sin dato*"
"70820842387774","FESSIA","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"MARTIN FIERRO 245","*sin dato*"
"70020012318821","FARMACIAS DEL DR. AHORRO ( SOMELLERA 5671 )","01","CABA","00001","Ciudad de Buenos Aires",2001010,"CIUDAD DE BUENOS AIRES","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",0,"SOMELLERA 5671","*sin dato*"
"70820842387617","AYACUCHO","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"AYACUCHO 5196","*sin dato*"
"70820842387618","A. PORTA","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"BAIGORRIA JUAN BAUTISTA 1477","*sin dato*"
"70820842387620","AGUILA","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"CAFFERATA 564","*sin dato*"
"70820842387621","AURORA","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"CONSTITUCION 480","*sin dato*"
"70820842387622","ABRIATA","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"CORDOBA 2999","*sin dato*"
"70820842387623","ALQUIMIA","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"CORRIENTES AV 2670","*sin dato*"
"70820842387624","AMAT","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"FUNES DEAN 5785","*sin dato*"
"70820842387625","ARNESI","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"MOSCONI ENRIQUE GRL 3735","*sin dato*"
"70820842387626","AGOSTI","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"GUEMES 2141","*sin dato*"
"70820842387627","AGUIRRE","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"GUEMES 2098","*sin dato*"
"70820842387628","ABRUZZO","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"IRIONDO 2998","*sin dato*"
"70820842387629","ASTRAL","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"DE ROSAS JUAN MANUEL 1301","*sin dato*"
"70820842387630","ATLANTICA","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"MAIPU 1498","*sin dato*"
"70820842387631","ANTARTIDA","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"MENDOZA AV 7702","*sin dato*"
"70820842387632","AVILA","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"MENDOZA AV 3762","*sin dato*"
"70421052354015","FARMACIA FARMEDIC","11","La Pampa","00299","Maracó",42105030,"GENERAL PICO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",6360,"CALLE 2 Nº 262","*sin dato*"
"70141192334526","LUNGO","06","Córdoba","00208","Río Segundo",14119210,"VILLA DEL ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5963,"San Martín 735","*sin dato*"
"70700072377908","NUEVA ALBARDON II","18","San Juan","00414","Albardón",70007010,"EL RINCON","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5443,"LA LAJA N°1118-DEPARTAMENTO  ALBARDON","*sin dato*"
"70820842387829","JELUSICH","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"BUENOS AIRES 1612","*sin dato*"
"70820842387831","KLEES","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"MENDOZA AV 2599","*sin dato*"
"70820842387833","KNOBEL","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"SARMIENTO DOMINGO FAUSTINO PRES 4590","*sin dato*"
"70820842387835","LOPEZ TEMPORELLI","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"ARIJON AV 494","*sin dato*"
"70820842387836","LAFRANCHI","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"PELLEGRINI CARLOS AV 1909","*sin dato*"
"70820842387837","LURASCHI","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"PELLEGRINI CARLOS AV 3995","*sin dato*"
"70820842387838","LOMBARTE","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"URIBURU JOSE EVARISTO PRES AV 2576","*sin dato*"
"70820842387839","LA FE","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"AVELLANEDA BV 1199","*sin dato*"
"70820842387841","LEYENDEKER","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"AYOLAS 396","*sin dato*"
"70820842387842","LA FLORIDA","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"RONDEAU BV 3302","*sin dato*"
"70820842387843","LAURA GOMEZ","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"RONDEAU BV 125","*sin dato*"
"70820842387844","LA CAPITAL","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"CORRIENTES AV 1402","*sin dato*"
"70820842387845","LA SALUD","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"CORRIENTES AV 2198","*sin dato*"
"70820842387846","LAMBAS","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"IRIONDO 1820","*sin dato*"
"70820842387847","LUCARELLI","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"PASO JUAN JOSE 7887","*sin dato*"
"70820842387848","LAPRIDA","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"LAPRIDA NARCISO 1401","*sin dato*"
"70820842387849","LUCARINI","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"MACIEL COSME 881","*sin dato*"
"70820842387850","LOURDES","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"MENDOZA AV 2354","*sin dato*"
"70820842387851","LAURINO","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"MORENO MARIANO 4497","*sin dato*"
"70100492324688","MITRE II","03","Catamarca","00142","Capital",10049050,"CAPITAL","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4700,"Virgen del Valle 1002","*sin dato*"
"70700282377893","NUEVA ANDINA","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"Mendoza Sur 2198","*sin dato*"
"70700702377928","SAN CAMILO","18","San Juan","00422","Pocito",7007004002,"VILLA ABERASTAIN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5427,"ABERASTAIN N°894- SUR-","*sin dato*"
"70140912334731","CAPILLA DEL MONTE","06","Córdoba","00204","Punilla",14091040,"CAPILLA DEL MONTE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5184,"Diagonal Buenos Aires 118","*sin dato*"
"70140142334819","ARIES II","06","Córdoba","00193","Capital",14014010,"CORDOBA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5000,"Avenida Colón 2406","*sin dato*"
"70820842387633","ANTONIOTTI","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"PARAGUAY 1609","*sin dato*"
"70820842387634","ALEMANA","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"RIOBAMBA 1814","*sin dato*"
"70180212340199","FARMACIA ANASTASI SCS","07","Corrientes","00220","Capital",18021020,"CORRIENTES","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3400,"MARIANO MORENO 505","*sin dato*"
"70780142383378","CRUZ DEL SUR","20","Santa Cruz","00441","Deseado",78014060,"LAS HERAS","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",9017,"RIO TURBIO Nº 525","*sin dato*"
"70820842387734","COLON","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"DE URQUIZA JUSTO JOSE 2147","*sin dato*"
"70820842387735","DEL ALTO","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"LAMAS INTENDENTE 270","*sin dato*"
"70820842387736","DE GIORGIO","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"RONDEAU BV 711","*sin dato*"
"70820842387737","DEL BARRIO","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"RONDEAU BV 3411","*sin dato*"
"70820842387738","DEL LEON","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"CORDOBA 1704","*sin dato*"
"70820842387739","DEL SIGLO","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"CORDOBA 1469","*sin dato*"
"70740352380599","DIVINO NIÑO","19","San Luis","00435","General Pedernera",74035070,"VILLA MERCEDES","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5730,"Bº La Ribera Manzana 7093 casa 13","*sin dato*"
"70820842387635","ARISTIDES","21","Santa Fe","00458","Rosario",82084270,"ROSARIO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2000,"RIOBAMBA 99","*sin dato*"
"70700772377882","SAN DAMIAN","18","San Juan","00423","Rawson",7007701003,"VILLA KRAUSE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5425,"Dr. Ortega 1361 Oeste","*sin dato*"
"70740422380615","BLANCO","19","San Luis","00436","Gobernador Dupuy",74042020,"ARIZONA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",6389,"MANUEL BELGRANO ENTRE 9 DE JULIO Y 25 DE MAYO","*sin dato*"
"70020012318843","FARMACIAS DEL DR AHORRO ( MAIPU  501 )","01","CABA","00001","Ciudad de Buenos Aires",2001010,"CIUDAD DE BUENOS AIRES","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",0,"MAIPU 501","*sin dato*"
"70700282377936","SABIN II","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"Av. Jose Ig. de la  Roza 1816 - oeste- esq. Paula A de Sarmiento","*sin dato*"
"70780352383375","FARNACIA 11 DE JULIO","20","Santa Cruz","00444","Lago Buenos Aires",78035010,"LOS ANTIGUOS","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",9041,"Pasaje Gandolfo 379","*sin dato*"
"70100212324721","APOTHEKA","03","Catamarca","00138","Andalgalá",10021020,"ANDALGALA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4740,"RIVADAVIA S/N ENTRE LIBERTAD Y BARCENA","*sin dato*"
"70140142334821","ROSANA RODRIGUEZ","06","Córdoba","00193","Capital",14014010,"CORDOBA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5000,"Avenida Pueyrredón 1581","*sin dato*"
"70820212387219","COSTAMAGNA","21","Santa Fe","00450","Castellanos",82021220,"HUMBERTO PRIMO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2309,"MORENO 103","*sin dato*"
"70820212387220","DELLAPORTA","21","Santa Fe","00450","Castellanos",82021220,"HUMBERTO PRIMO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2309,"CORDOBA SUR 102","*sin dato*"
"70820212387221","WELSCHEN","21","Santa Fe","00450","Castellanos",82021220,"HUMBERTO PRIMO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2309,"BUENOS AIRES 103","*sin dato*"
"70820702387222","BONETTI","21","Santa Fe","00457","Las Colonias",82070100,"HUMBOLDT","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3081,"AV.LIBERTAD 2151","*sin dato*"
"70820702387223","KINEN","21","Santa Fe","00457","Las Colonias",82070100,"HUMBOLDT","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3081,"25 DE MAYO 1945","*sin dato*"
"70820702387224","MARIN","21","Santa Fe","00457","Las Colonias",82070100,"HUMBOLDT","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3081,"ALDO BUSTOS 2138","*sin dato*"
"70820702387225","SIGRIST","21","Santa Fe","00457","Las Colonias",82070100,"HUMBOLDT","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3081,"AVDA.BECK-HERZOG 1518","*sin dato*"
"70740352380592","SAGRADO CORAZON","19","San Luis","00435","General Pedernera",74035030,"JUSTO DARACT","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5738,"PRINGLES Nº 156","*sin dato*"
"70740352380594","TORRES","19","San Luis","00435","General Pedernera",74035030,"JUSTO DARACT","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5738,"HIPOLITO IRIGOYEN Y SAN MARTIN","*sin dato*"
"70140212334531","RODRIGUEZ","06","Córdoba","00194","Colón",14021140,"JESUS MARIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5220,"Sarmiento 523","*sin dato*"
